entry_point_distance,area,label
0.8090113189127478,0.0035082304526748973,0
0.7808251588348125,0.057962962962962966,0
0.9705134895870883,6.858710562414266e-06,0
1.0600699435991756,0.00014531893004115227,0
0.4298570598544608,0.008190586419753086,0
0.3121949814574026,0.0022372256515775036,0
0.2722222222222222,0.00011531207133058986,0
0.2719890661886986,3.5579561042524e-05,0
0.5644352094121544,0.05248928326474623,1
0.7787471912814,0.0004265260631001372,0
0.47803969278063063,0.02517275377229081,1
0.2880388729290618,0.07710348079561043,1
1.0721342636473727,2.0147462277091907e-05,0
1.0028440352926697,0.00017661179698216735,0
0.9387555606991014,4.458161865569273e-05,0
0.6586816029362283,0.1265676440329218,1
0.29699570230548566,0.09570387517146776,1
1.1348694503819154,2.657750342935528e-05,0
0.5844932618207456,0.05568244170096022,1
0.9888143264995757,2.357681755829904e-05,0
0.19960523454324658,0.06013331618655693,1
0.2710164781206013,4.243827160493827e-05,0
1.0046155486297714,0.15009987997256516,1
1.1425940932819247,0.09955589849108368,1
0.494125295806746,0.04189600480109739,1
0.6840656519564163,0.06156678669410151,1
0.5037037037037037,0.036366598079561045,1
0.6168223582795337,0.02239797668038409,1
0.9878288811788627,2.7863511659807958e-05,0
1.0097348522653296,1.7146776406035666e-05,0
0.33592613009916616,0.03648491083676269,1
0.24462675580783158,0.018060270919067214,1
1.1349253524155478,2.100480109739369e-05,0
0.7909488840463783,0.05097565157750343,1
0.20383833934543724,0.047248371056241426,1
0.17286816340911057,0.0318269890260631,1
0.7385987548820442,0.017983967764060357,1
1.1042038389581073,3.686556927297668e-05,0
0.390780233215747,0.05242198216735254,1
1.0243938285880985,0.0030358367626886146,0
0.37323429756376214,0.14621956447187928,0
0.2842034569428592,0.140448816872428,1
0.8601687396267091,0.0001290294924554184,0
0.6942172467850982,0.13893861454046638,1
0.9070010427956371,0.06486196844993142,1
1.139490957992669,0.015498542524005487,0
0.20256415265205083,0.2919937414266118,0
0.6032434055255089,0.0316340877914952,1
0.39154735070788677,0.1430324074074074,1
0.4122689734229195,2.05761316872428e-05,0
1.0194692532386838,0.001021090534979424,0
0.5312620530384494,0.0375985939643347,1
0.3273590126794155,0.17472179355281206,1
0.8805725939855632,1.1145404663923182e-05,0
0.8522462854941323,1.7575445816186556e-05,0
0.1493584818624386,0.058248885459533606,1
1.0279312531388944,4.11522633744856e-05,0
1.079920232790678,0.0021274862825788753,0
0.2516338926142671,0.0740136316872428,1
0.9107289924384961,4.715363511659808e-05,0
1.040623757759076,0.013299897119341564,1
0.8122033065977294,0.008227880658436213,1
0.6390364832199688,0.057040895061728394,1
0.10581514538638262,0.04760973936899863,0
0.16315224697419822,0.00018818587105624143,0
0.9985345915840117,0.07496227709190673,0
1.1439589045541112,0.08153120713305899,1
0.48398919599318996,1.4574759945130316e-05,0
0.8500504301993089,0.00036651234567901237,0
0.8971395635203424,3.129286694101509e-05,0
0.5980822117080488,0.06983410493827161,1
0.880798443737887,0.0039651920438957475,0
1.1426106007344918,0.0,0
0.4518101073613278,0.22480409807956103,1
0.8184137690640902,0.05234739368998628,1
0.3864163018029128,0.04474622770919067,1
0.48014772532464495,0.02001414609053498,1
0.817178809767519,0.0109619341563786,1
0.1275628896244039,0.13170953360768176,1
0.7078459955108655,0.014511745541838135,1
0.2553273269662838,0.0708886316872428,1
0.6933077116190168,0.01717806927297668,0
0.33185371196568625,0.09430555555555556,1
0.8082224903851257,0.0008629115226337448,0
0.024706785303937655,0.13008873456790124,1
0.8821601029223259,0.05359910836762689,1
0.5203736654699944,0.07270961934156378,1
0.9081629507584614,0.03000471536351166,1
0.5395979807186183,0.05738725994513032,1
0.26723832758632987,0.055847479423868314,1
0.33726589706396254,0.059260973936899865,1
0.2004282109985028,0.04502914951989026,1
0.6822258414670556,0.03893561385459533,1
0.6076021593837463,0.03154578189300412,1
0.5092592592592593,0.0007068758573388203,0
1.155628262195109,0.00018818587105624143,0
0.7152704362562229,0.013765432098765433,1
0.8750230253682209,0.0007021604938271605,0
1.1463920261588545,0.00015089163237311386,0
0.8886361523414886,0.017155778463648835,0
0.7294251452507005,0.0006477194787379972,0
0.7632887653889572,0.0027036179698216737,0
1.1646028188406456,0.001439900548696845,0
1.0319352017597816,0.00011959876543209877,0
0.998464184146492,6.858710562414266e-06,0
0.7817008644146506,0.018773148148148146,0
1.1246246134875417,4.07235939643347e-05,0
0.9828292632844098,0.009268261316872427,0
0.3383369316032379,0.07413194444444444,1
1.1407918458970923,0.1219500171467764,1
0.33222552539751,0.16111668381344307,1
0.28567178304285873,0.10696544924554184,1
0.2655325678360729,0.05912637174211248,1
1.1263431244603948,0.1166838134430727,1
0.6418236406785606,0.0163224451303155,1
0.9594808838791382,0.036335305212620024,1
0.5159725856968296,0.03039308984910837,1
0.23606571822188818,0.08619641632373114,1
0.5492387798684516,0.15525291495198904,1
0.787559739280474,1.54320987654321e-05,0
0.7756430139232938,9.77366255144033e-05,0
0.8137535175837782,1.7146776406035665e-06,0
0.7596882257046955,9.859396433470508e-05,0
0.7761468791743777,0.00017232510288065845,0
0.5252734606895737,0.0001646090534979424,0
0.14163943093313291,0.11126500342935527,1
0.6104092490314633,1.1574074074074073e-05,0
0.5795704620138586,0.00022805212620027434,0
0.465434145458381,3.2578875171467765e-05,0
0.2763295581210197,0.0002049039780521262,0
0.26300208368366185,6.858710562414266e-06,0
0.4900414304592312,0.161258573388203,1
0.5584031956783185,0.09511059670781893,1
0.7398258238646881,0.014669067215363511,1
0.45912856563333243,0.07280221193415638,1
0.36937365886433454,0.031762688614540464,1
0.29272149059514135,0.10762902949245542,1
0.5971640798571235,8.573388203017833e-06,0
0.4796725277541232,0.00012088477366255144,0
0.35070475782414734,0.19351294581618655,1
0.5628898588012485,0.09122427983539094,1
0.7275209234802178,0.0035326646090534978,0
0.40166406262496224,0.14564643347050754,1
0.5648269579751115,0.01248585390946502,1
0.5436565223246365,4.929698216735254e-05,0
0.5198956579919692,0.026516203703703705,1
0.4700348759788877,0.02291409465020576,1
0.8453860896676538,0.0015333504801097395,0
1.0141607110679254,0.0045747599451303154,0
0.5539018597488152,0.14450360082304528,1
0.8710871752821385,8.18758573388203e-05,0
0.8936005527492694,0.002607596021947874,0
0.12825995978461327,0.08403763717421125,1
1.1444923878247297,0.03659850823045267,1
0.5376497143712732,0.039621484910836766,1
0.22717475129707118,0.1163198731138546,1
0.6193191757297781,0.02099965706447188,1
0.2277853055064438,0.07782064471879287,1
0.9457670477670361,0.17823688271604937,1
1.1590358913902814,1.286008230452675e-06,0
0.45416076750803147,0.03854123799725651,1
0.9981636087581577,0.03576946159122085,1
0.7494968591249295,0.003953189300411522,0
1.143434169928562,0.04810999657064472,1
0.8831061902228274,0.0029248113854595335,0
0.20180937371593005,0.12003729423868313,1
1.1375858248573265,0.09921510631001372,1
0.6445535241869662,0.12638331618655693,1
0.9755199802281944,2.100480109739369e-05,0
0.7764229823120108,0.0015170610425240055,0
1.0665187654663686,2.957818930041152e-05,0
1.086801981022008,9.130658436213992e-05,0
0.9477574426487095,1.7146776406035665e-06,0
0.8374384484885196,1.7146776406035666e-05,0
1.0197265563164786,8.359053497942387e-05,0
0.9038630703438508,0.00026191700960219476,0
0.98566543571639,0.0002623456790123457,0
0.6202376861977774,0.04150505829903978,1
0.23972005849988426,0.05510931069958848,1
0.07416660886852143,0.06215063443072703,1
0.2756710231989392,0.04144718792866941,1
0.41264312477308596,0.0815153463648834,1
0.46799121256097703,0.048253600823045265,1
0.5478634145365561,0.2980011145404664,1
0.7840400454485351,0.00042309670781893,0
0.9512752252549277,6.430041152263375e-05,0
0.5717695680582134,0.02958161865569273,1
0.5496382399245707,0.06293681412894375,1
1.1026001194084898,0.0001650377229080933,0
0.92448035305378,0.0008744855967078189,0
0.9063599396443136,5.1440329218107e-06,0
0.8053426708912791,2.0147462277091907e-05,0
0.7857484003781648,1.586076817558299e-05,0
0.06225087523693189,0.07857253086419753,1
0.6426886468928739,0.04282321673525377,1
0.3657723849414194,0.1576650377229081,1
0.1475915470012687,0.047345250342935526,1
0.0697093712026619,0.07754286694101509,1
0.45839973331218886,0.08844564471879286,1
1.140650549585131,0.25387302812071333,0
0.32895269651305475,0.11025763031550069,1
0.1929128391571173,0.1211329732510288,1
0.6612537453769425,0.06664909122085048,0
0.380644533168416,0.19229423868312756,1
0.5529878935611883,0.001274434156378601,0
0.9583257290805839,0.047402263374485595,0
0.7151601545382907,0.020078446502057614,1
0.5207689260587871,0.02485168038408779,1
0.9656728252814037,0.0004993998628257888,0
0.9789134818451893,1.071673525377229e-05,0
0.998778403370728,3.858024691358025e-06,0
1.1083453231196527,0.00036608367626886145,0
0.9671578856925787,0.0032223079561042524,0
0.6707743820428284,0.017708762002743485,1
0.332473170013987,0.13479080932784637,1
0.9617388943784166,2.143347050754458e-05,0
0.8973555112552922,0.0355315500685871,1
1.0284565659731473,3.429355281207133e-06,0
1.1351368487080862,0.3080101165980796,1
0.3537037037037037,2.2719478737997257e-05,0
0.391897532869067,8.401920438957476e-05,0
0.49213638021919676,2.05761316872428e-05,0
0.552935178285357,1.7146776406035665e-06,0
0.8103920370859345,9.259259259259259e-05,0
1.1350809570905152,0.004537465706447188,0
0.6024099976034761,0.042470421810699585,1
0.6971158494429613,0.0004046639231824417,0
0.4895513188902268,0.07987482853223594,1
0.14811342185596157,0.04358539094650206,1
0.4725126194960198,0.0590144890260631,1
0.8421101589995579,0.0004565329218106996,0
0.4458157855859756,0.07766846707818931,1
0.8252218390689069,1.7575445816186556e-05,0
0.3496667039351587,0.05971450617283951,1
0.9966370063164404,0.09029535322359396,1
0.6218032098859068,0.02441400891632373,1
0.6157094116229201,0.10648191015089163,1
0.8082055178740646,1.7146776406035665e-06,0
0.7172789039579376,1.54320987654321e-05,0
0.9639186852761061,0.00032536008230452676,0
0.7218707596862379,0.0010198045267489713,0
0.1991924712522201,0.098193158436214,1
1.035584299924278,0.07736454046639232,1
0.3820608688999459,0.045455246913580244,1
0.22410468110523366,0.21099965706447188,1
0.31446603773522014,0.04626714677640604,1
0.32384118616166685,0.1376710390946502,1
0.040445054940447325,6.730109739368998e-05,0
1.0009066534616295,0.0034323559670781894,1
1.0652929683273173,0.2063528806584362,0
0.4868257533542609,4.158093278463649e-05,0
0.43250950495831497,1.6289437585733883e-05,0
0.3415700455572003,0.000122599451303155,0
0.2882709440339266,5.315500685871056e-05,0
0.13618352822852026,0.07327503429355281,1
1.1395526521023853,1.02880658436214e-05,0
0.2183065513055793,0.027013460219478737,1
0.4833475235606736,0.08142361111111111,1
0.44755470349447496,0.06321630658436214,1
0.3788745879057715,0.020732596021947873,1
0.1217865410922769,0.0397826646090535,1
0.05740740740740741,0.055583847736625516,1
0.17810540797843838,0.04197487997256516,1
0.2228771214106224,0.1151727537722908,1
0.9958521659117714,0.1443016975308642,1
0.5709292596099257,0.06862911522633745,1
0.4884467697851837,0.18107681755829905,1
0.18224518072775225,0.0491803840877915,1
1.1064919416830843,0.08458076131687242,1
0.9938787272872802,0.00033179012345679014,0
0.16606888682552118,0.12088648834019204,0
0.8957528196185571,0.00012431412894375857,0
0.4321842948861373,0.053743141289437586,1
0.4573624209396652,0.09945044581618656,1
0.3119312382460115,0.09997770919067216,1
0.5309521173247475,0.1193689986282579,1
0.3585378400058345,2.914951989026063e-05,0
0.33913672378721366,2.2719478737997257e-05,0
0.6787914904572293,0.0,0
0.2735543119587422,0.11089891975308643,1
0.48699126668469167,0.02113897462277092,1
0.7349495844154026,0.06592163923182441,1
1.1054237156949593,0.0012217078189300412,0
1.0229901838843476,0.14993784293552812,1
0.3297388499868831,0.10397548010973937,0
1.1360926226271908,0.07311342592592593,1
1.1395812409231396,0.0,0
1.133231961092081,1.586076817558299e-05,0
1.1327718894972265,1.328875171467764e-05,0
0.46104789095097587,0.14593707133058986,1
0.5047986465169823,0.051917438271604936,1
1.1333575402885638,0.07567129629629629,1
0.8656887486863826,7.287379972565158e-06,0
0.8318299195683954,0.0010935356652949245,0
0.8548838954049672,3.429355281207133e-06,0
0.8793098834064368,1.7146776406035665e-06,0
0.9715747403028308,0.0007690329218106996,0
0.9794965953217568,6.001371742112483e-06,0
0.39295929764060145,0.10020704732510288,0
0.7917830756952791,0.06667781207133058,0
1.0490720309875172,6.901577503429355e-05,0
1.0570895286610962,0.0001286008230452675,0
0.819548539109249,9.687928669410152e-05,0
0.6340828356957832,0.03468106995884774,1
1.0360312583004352,1.54320987654321e-05,0
1.0045199632923922,0.14855152606310013,1
0.30049113889461665,0.07001586076817558,1
1.0284448952697027,0.0001075960219478738,0
0.1756430474278426,0.09931198559670781,1
1.0972734009004916,0.049140946502057616,1
0.7389724263553954,0.31754758230452673,1
0.9797416445095526,4.200960219478738e-05,0
1.1261817448171483,0.0009559327846364883,0
0.09402594277619336,0.09833933470507544,0
0.08335390692538444,0.001974022633744856,0
0.8388786688936777,0.002926954732510288,0
0.950957931590205,6.558641975308642e-05,0
0.3944835661350385,0.04530949931412894,1
0.891641186513369,5.6584362139917696e-05,0
0.2800769049784933,0.062223508230452675,1
0.8947415348949203,0.01106310013717421,0
0.9474100136065853,7.67318244170096e-05,0
0.9627492640374564,0.0,0
1.006443574876481,0.0017819787379972564,0
0.6194409843229498,0.021809413580246913,1
0.35555555555555557,0.06914866255144032,0
0.9879555867682575,0.0035022290809327847,0
1.1591261312743397,2.57201646090535e-06,0
0.6256546639907579,0.013540380658436215,1
0.9994305648951504,0.02608667695473251,1
1.0924011131648923,8.573388203017833e-06,0
1.0955578093283105,7.287379972565158e-06,0
1.1050529287362856,0.0001080246913580247,0
1.1253242178750429,8.573388203017833e-06,0
0.8540229980551655,0.0,0
0.2542505595878885,0.10082861796982168,1
0.3181791904831549,0.16731781550068586,1
0.4031851919897115,0.10928283607681756,1
0.4011514633784161,1.6718106995884773e-05,0
0.5188491009674777,0.023256601508916324,1
0.15346925448222712,0.0914656207133059,0
0.9602115250503434,0.0001380315500685871,0
0.46582080896316785,0.04684799382716049,1
0.7751454573883145,6.001371742112483e-06,0
0.9733238908161407,0.0005658436213991769,0
0.601871794541389,0.022710048010973937,0
0.4053864013885111,0.1743548525377229,1
0.3935784268124032,0.07519161522633745,1
0.5645718967605428,0.028175154320987654,1
0.4171437597804037,0.06851723251028806,1
0.4331354407269364,0.22806627229080934,1
1.0072610187757345,7.71604938271605e-06,0
0.9730666526823404,0.00010545267489711934,0
1.0936059330946695,6.344307270233196e-05,0
0.9066758199731619,8.916323731138545e-05,0
0.8004328390107466,3.686556927297668e-05,0
0.6714463433841127,0.00028549382716049385,0
0.6900875672551345,0.01716906721536351,1
0.4065352617759195,0.10589506172839507,1
0.7467464867682243,9.859396433470508e-06,0
0.4089952223519506,0.03680212620027435,1
0.2834361953201431,0.017204646776406037,1
0.306770871542404,0.05012560013717421,1
0.5374902302362818,0.016978309327846365,1
0.36046951550018524,0.09494598765432098,1
0.1685286932215327,0.10506172839506173,1
0.5289201412075686,0.05625857338820302,1
0.11770554505237558,0.05318329903978052,1
0.5892556509887896,0.02934070644718793,1
0.47511820780249997,0.030480109739369,1
0.9814762403773409,0.30548482510288066,1
0.9233464068840167,1.02880658436214e-05,0
0.9438215084328823,7.67318244170096e-05,0
1.0093696847507494,9.73079561042524e-05,0
1.0331557659727253,9.859396433470508e-06,0
1.0711214204718764,0.006425754458161866,0
0.33850413293041776,0.062493569958847736,1
0.7936324953798881,0.010974365569272978,0
0.3652328869754134,0.08287508573388203,1
0.4344753864766641,0.06587105624142661,1
0.2670778722565918,0.17974108367626887,1
0.9793828016427668,0.00022890946502057612,0
0.5583878420662045,0.0023533950617283953,0
0.4890607161567892,1.4146090534979424e-05,0
0.4663873355660572,3.5579561042524e-05,0
0.2917357355021812,0.00010030864197530864,0
0.5865928919194983,0.045921210562414265,1
0.6556497107525303,0.05565800754458162,1
0.2805356917549396,0.18965363511659808,1
0.21520558327492884,0.03440286351165981,1
0.34919562673934224,0.09598208161865569,1
0.8696628329833938,0.0003176440329218107,0
0.7229815571379337,0.00012131344307270233,0
0.726010954959728,6.001371742112483e-06,0
0.24480893140238133,0.2704539609053498,1
0.95994005585597,3.429355281207133e-05,0
0.9155885916369876,8.144718792866941e-06,0
0.8972790755216565,1.2002743484224965e-05,0
0.8381527307120105,1.1574074074074073e-05,0
0.7102545960575337,0.0009370713305898492,0
0.6355818867031024,3.60082304526749e-05,0
0.6115935245175708,2.5720164609053497e-05,0
0.5842291768976845,3.9008916323731136e-05,0
0.5662792187915044,1.9290123456790123e-05,0
0.4483929542562102,2.05761316872428e-05,0
0.42222628328131445,5.358367626886145e-05,0
0.4076766786908745,1.8861454046639233e-05,0
0.3861854888837966,7.287379972565158e-06,0
0.48655447153663156,0.06256644375857338,0
1.001865543823738,0.0010566700960219478,0
0.4919691125281706,0.05883573388203018,1
0.7787582004095208,0.02747170781893004,0
0.7336816419365266,1.7146776406035665e-06,0
0.3337548774837157,0.06739068930041152,1
0.5940866582208311,8.659122085048011e-05,0
1.0317357888516112,0.11899134087791495,1
0.05383126612499494,0.05682270233196159,1
0.27587620730289497,0.03027992112482853,1
0.5979073015856534,0.40040209190672155,0
1.0816653826391969,6.558641975308642e-05,0
0.98212417811322,3.429355281207133e-06,0
0.9612698791293016,6.430041152263374e-06,0
0.9871951092937216,0.0005435528120713306,0
0.22271550190182085,3.429355281207133e-06,0
0.704066670524326,0.0032364540466392317,0
0.9218670296207492,0.0007681755829903978,0
1.0151408640858173,0.0,0
1.0167408729580434,4.2866941015089165e-06,0
0.9643188460061788,0.00019290123456790122,0
0.9501660384826808,0.00013674554183813444,0
1.1188005531106084,1.286008230452675e-06,0
1.0366616384036418,0.010132458847736626,0
1.1201438399697703,7.587448559670782e-05,0
0.7787405857298217,0.022306241426611795,1
0.967808322575055,0.006219993141289438,0
1.0000274344659248,0.002121056241426612,0
0.21936433918460516,0.039343707133058986,0
0.1740839240712003,0.0892536865569273,1
0.47213143644377636,0.07566658093278464,1
0.7344921633327728,0.024028635116598078,1
1.033900680570407,0.0004813957475994513,0
0.45669835581378854,0.06495970507544582,1
0.7962123125393326,0.0008869170096021948,0
0.391897532869067,0.04207647462277092,1
0.1354892572136322,0.05069615912208505,1
0.999514628434931,0.00013117283950617284,0
0.6795312271077323,0.06543081275720164,1
1.0409400758096559,1.02880658436214e-05,0
0.8515015382748873,0.024760373799725652,1
0.7888388959989726,0.00036608367626886145,0
1.0634677469646265,2.5720164609053497e-05,0
0.7836834871018428,0.07816015089163238,1
1.0046974716810004,3.60082304526749e-05,0
0.6703933902329575,0.08898105281207133,1
1.0026388365150933,2.143347050754458e-05,0
1.1093581851640153,3.429355281207133e-06,0
0.728062803483454,7.67318244170096e-05,0
0.7517423748063967,0.0004132373113854595,0
0.4897894343350851,0.03974965706447188,0
0.6097431378060018,3.172153635116598e-05,0
0.362755042488013,0.10959019204389575,1
1.1034255801701975,2.05761316872428e-05,0
0.3094587956864519,0.09102280521262003,1
0.8126992738641822,3.515089163237311e-05,0
0.3594024151587575,0.07183770576131687,1
0.20641295989767072,0.0005006858710562414,0
1.1453879605823145,0.12626071673525377,1
1.1385214703930504,4.2866941015089163e-07,0
1.0641721087737204,0.00011488340192043895,0
0.6277750464269217,0.04171124828532236,1
1.0184595942551258,4.5010288065843624e-05,0
0.8811954873740843,0.33051954732510286,1
0.627242205719998,0.028593106995884774,1
0.758185781330899,0.01845807613168724,1
0.01906598174256852,0.14586462620027435,1
0.0689177557997348,2.143347050754458e-05,0
0.5531832063683387,0.001111968449931413,0
0.4563603249929919,0.10886059670781893,1
0.9539751501510007,0.0016568072702331962,0
0.4354372792293526,0.2096579218106996,1
1.0178465797004752,0.07950617283950617,1
0.7362106850891978,0.00010330932784636488,0
0.20807597272448364,0.07474751371742112,1
0.5674679640831111,2.4862825788751714e-05,0
0.8491301124526204,0.0,0
1.0588075312364462,0.004825960219478738,0
0.9441030610315319,2.4862825788751714e-05,0
0.9310451080056699,0.00024348422496570644,0
0.7498811062597706,0.06560013717421125,1
0.6324121522515999,1.1574074074074073e-05,0
1.0998191645845148,0.046213991769547325,1
0.6501688078783826,0.014455589849108368,0
0.5343611495369314,0.03265646433470507,1
0.14667087536048984,0.06126157407407407,1
0.47670350083588714,0.03576946159122085,1
1.0351851851851852,0.00043295610425240057,0
0.6973986545742116,0.01676011659807956,1
0.8043264356523185,0.11195301783264747,1
0.31675870440693227,0.12544710219478739,1
0.2460176647276059,0.11414008916323731,1
0.15460467751660595,4.6296296296296294e-05,0
0.7866600404268603,0.027519290123456792,0
1.0008929483723565,0.15967163923182442,1
0.4920353294552118,0.00046939300411522636,0
0.24858998806740498,0.00010588134430727023,0
1.1381900897407637,0.041710819615912206,1
0.41960282350391237,0.09835476680384088,1
0.27393014238687435,0.16525677297668037,1
0.5879826476728159,9.902263374485597e-05,0
0.5286088323780056,9.430727023319617e-06,0
0.6028339565332397,0.15643347050754458,1
1.0424478552254772,1.2002743484224965e-05,0
1.1314799660534192,5.572702331961591e-06,0
0.07260109549597281,0.06270618998628258,1
0.9152814074751461,0.06130744170096022,1
0.4188993678487565,9.473593964334705e-05,0
0.5168126701976428,0.066852280521262,1
0.8860332215467427,0.012275805898491084,1
0.7439283267097759,0.00010116598079561043,0
0.28160937640269534,0.1594341563786008,1
0.8972217444481394,0.0024395576131687243,0
0.8038594319174086,0.025218621399176955,0
0.8799901795187164,3.429355281207133e-06,0
0.8177598293789891,0.0010313786008230453,0
0.781588986812935,1.7146776406035665e-06,0
0.6954782428534906,0.003497085048010974,0
0.8161710094080037,0.009441015089163238,0
1.3471404455262135,5.7441700960219476e-05,0
0.24670670345749465,0.15088220164609054,1
0.6501160601249388,0.000292781207133059,0
0.6367408872343557,8.573388203017833e-06,0
0.6167889990994901,3.129286694101509e-05,0
0.5261117303501902,6.301440329218107e-05,0
0.4749124531262901,1.02880658436214e-05,0
0.5121333041914016,0.002142489711934156,0
0.5229473557633338,7.415980795610425e-05,0
0.5332593827331843,0.0009477880658436214,0
0.4311475420524077,0.0011209705075445817,0
0.17856692136189142,0.05868484224965707,1
0.627938906449661,0.09860382373113855,1
0.42423173520818824,0.040964506172839504,1
0.1819061546742375,0.12433341906721536,1
1.0417962882314564,3.3436213991769545e-05,0
0.6972634142570898,0.18784893689986282,1
0.3878911362839859,0.21191658093278465,1
0.6439387117357359,0.06069873113854595,1
0.3652845255913373,0.256593792866941,0
0.879834284184747,0.06974365569272976,1
0.9281639619119264,0.014205675582990398,0
0.8664786912321597,1.6289437585733883e-05,0
1.1202127223031688,0.00023448216735253772,0
0.5134173679278744,0.08215920781893005,1
1.0119739230091258,0.0001071673525377229,0
0.45310239821120596,0.07737054183813442,1
1.1564114233146285,0.025319787379972564,0
1.0145123231249047,0.039497599451303156,1
0.7774359919223904,0.004537465706447188,0
0.21927052023134347,0.0669980281207133,1
0.3348166584675559,0.11616126543209876,1
0.20853693754581623,0.09252872085048011,1
1.0259075409503895,0.07131044238683128,1
0.3268557863576012,0.11814257544581619,1
1.1340971161507527,0.09699974279835391,1
0.5408073272041997,0.00015089163237311386,0
0.511037300091733,5.1440329218106995e-05,0
0.535040990442832,3.3007544581618655e-05,0
0.5186673066950467,1.7146776406035666e-05,0
1.1350809570905152,0.0010579561042524006,0
0.7674736314912022,0.10553755144032922,1
0.9916143604146328,0.0013554526748971194,0
1.0385768990828952,6.301440329218107e-05,0
0.703325921986189,0.10100394375857338,1
0.9848248435966458,0.0001586076817558299,0
0.9684335349727455,8.573388203017833e-06,0
0.5769997135269227,0.03916452331961591,1
1.1354932818565198,4.886831275720165e-05,0
1.1383452481466474,2.1433470507544583e-06,0
0.7406851831016956,0.0664411865569273,0
0.8038594319174086,3.429355281207133e-06,0
0.9516230449884484,1.2431412894375857e-05,0
0.3656457917071401,0.05741126543209876,1
1.0848501568538342,4.972565157750343e-05,0
0.4008906408217721,0.039401577503429354,0
1.1068219683781575,4.329561042524006e-05,0
1.0688329982051106,4.886831275720165e-05,0
0.34593960635967275,0.05047968106995885,1
0.9840706589104236,0.00015046296296296297,0
1.0196710650659773,0.0003377914951989026,0
0.16666666666666666,0.06379072359396433,1
0.26414055575802653,0.051073816872427985,1
0.2542505595878885,0.12837620027434843,1
0.421706149845551,0.04637345679012346,1
0.7952706573119269,0.01132201646090535,1
1.0656277090363773,0.001752400548696845,0
1.0547966732730407,1.2860082304526749e-05,0
0.7649829426897766,0.01579818244170096,0
1.1539949694754998,0.00010502400548696845,0
0.9981756335114963,0.031135973936899864,1
0.7596882257046955,0.09399434156378601,1
1.0159243056386533,0.00011917009602194788,0
0.7647408268400083,8.573388203017833e-06,0
0.9428126789556085,0.00016975308641975308,0
